NAME,VALUE,SCENARIO,REGION,REGION2,DAYTYPE,FUEL,EMISSION,DAILYTIMEBRACKET,SEASON,TIMESLICE,MODE_OF_OPERATION,STORAGE,TECHNOLOGY,YEAR
StorageSurfaceArea,11.067169,0,AUT,,,,,,,,,01HWTANKdis,,2019
StorageSurfaceArea,0.13905783,0,AUT,,,,,,,,,01yHWTANKind,,2019
StorageSurfaceArea,0.0,0,AUT,,,,,,,,,02VBATT,,2019
StorageSurfaceArea,0.0,0,AUT,,,,,,,,,03HYDROres,,2019
StorageSurfaceArea,0.0,0,AUT,,,,,,,,,04BATT,,2019
StorageSurfaceArea,0.0,0,AUT,,,,,,,,,05H2tank,,2019
